seq,name,uscc,pdf_page,tier,track,form,reg_authority,origin,vintage,seed_kw,ocean_kw,support_kw,exclude_kw,holding_kw,anchor_kw,state_kw,risk_flags,score
12916,海南川粤海科技有限公司,91460100MACN6LLR49,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海口登记,省内迁入/外设,MAC,,,,,,,,,10
12917,海南川旺酒店管理有限公司三亚兴滨路分公司,91460200MA5T1M5N82,288,E 非目标/对照组池,非目标,分支机构,三亚市/区登记,本地(三亚),MA5,,,,酒店,,,,分支机构(非独立法人),-6
12918,海南川旗医疗器械有限公司,91460000MABYQJWK96,288,C 支撑/泛赛道-备选,科技配套,独立法人,海南省级登记,本地(省级),MA其他,,,医疗器械,,,,,,41
12919,海南川茂农业发展有限公司,91460000MA5TY8DQ5G,288,C 支撑/泛赛道-备选,泛农业经营,独立法人,海南省级登记,本地(省级),MA5,,,,,,,,,34
12920,海南川龙科技有限公司,91460000MADA37339E,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
12921,海南川澜信息技术有限公司,91469025MADEXHJW2A,288,D 名称无行业信号,泛科技无行业信号,独立法人,海南其他市县登记,省内迁入/外设,MAD,,,,,,,,,10
12922,海南川际贸易有限公司崖州分公司,91460000MAA99PR88A,288,E 非目标/对照组池,非目标,分支机构,海南省级登记,本地(省级),MAA,,,,贸易,,,,分支机构(非独立法人),-6
12923,海南川鸿商贸有限公司,91460000MADPXG461A,288,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAD,,,,商贸,,,,,16
12924,海南川河建设工程有限公司,91469028MA5TJJC04C,288,E 非目标/对照组池,非目标,独立法人,海南其他市县登记,省内迁入/外设,MA5,,,,建设工程,,,,,10
12925,海南川和科技有限公司,91460000MADNYWTN76,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
12926,海南川驰智控科技有限公司,91460106MAA9ALDAX7,288,D 名称无行业信号,泛科技无行业信号,独立法人,海口登记,省内迁入/外设,MAA,,,,,,,,,10
12927,海南触维网络科技有限公司,91460000MAEFAH269D,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
12928,海南楚意信息咨询有限公司,91460000MA5U2NK63Q,288,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA5,,,,咨询,,,,,16
12929,海南楚铄信息科技有限公司,91460000MADGD4C11X,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
12930,海南楚航海洋科技发展有限公司,91460000MACFWLW59L,288,A 核心赛道-优先访谈,深海海洋,独立法人,海南省级登记,本地(省级),MAC,,海洋,,,,,,,64
12931,海南楚汉会展服务有限公司,91460000MABRXD5H84,288,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA其他,,,,服务有限公司,,,,,16
12932,海南楚冠信息科技有限公司,91460000MACDAWT152,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
12933,海南厨宅科技有限公司,91460200MACY7T9Q70,288,F 批量注册特征-单独成组,批量注册特征,独立法人,三亚市/区登记,本地(三亚),MAC,,,,,,,,,16
12934,海南初曦投资合伙企业（有限合伙）,91460000MA7JC8F85P,288,E 非目标/对照组池,非目标,合伙企业,海南省级登记,本地(省级),MA7,,,,,投资,,,合伙企业(常为持股/通道载体); 纯投资/控股载体,-18
12935,海南出海蓝图国际贸易服务有限公司,91460000MAEQN7XD7K,288,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,贸易|服务有限公司,,,,,16
12936,海南虫之道生态农业科技有限责任公司,91460000MAD59C8R97,288,A 核心赛道-优先访谈,南繁种业,独立法人,海南省级登记,本地(省级),MAD,农业科技,,,,,,,,66
12937,海南崇信贸易有限公司,91460200MA5T3U65X2,288,E 非目标/对照组池,非目标,独立法人,三亚市/区登记,本地(三亚),MA5,,,,贸易,,,,,16
12938,海南崇惠科技有限公司,91460000MAD9FQFH6W,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
12939,海南崇谷金麦农业科技有限公司,91460000MAE8NMKH18,288,A 核心赛道-优先访谈,南繁种业,独立法人,海南省级登记,本地(省级),MAE,农业科技,,,,,,,,66
12940,海南赤华企业管理中心（有限合伙）,91460108MA7K379T80,288,E 非目标/对照组池,非目标,合伙企业,海口登记,省内迁入/外设,MA7,,,,企业管理,,,,合伙企业(常为持股/通道载体),-12
12941,海南炽晟信息科技有限公司,91460000MACJ49LC4D,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
12942,海南齿留香水果有限公司,91460000MACEKGPX39,288,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
12943,海南驰卓科技有限公司,91210112MACRHL4P3G,288,F 批量注册特征-单独成组,批量注册特征,独立法人,省外登记(210112),省外迁入/外设,MAC,,,,,,,,首次登记在省外(迁入或外地主体设点),-2
12944,海南驰信贸易有限公司,91460106MAA9AN3MX8,288,E 非目标/对照组池,非目标,独立法人,海口登记,省内迁入/外设,MAA,,,,贸易,,,,,10
12945,海南驰琦进出口贸易有限公司,91460000MABR5MBB93,288,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA其他,,,,贸易|进出口,,,,,16
12946,海南驰俊绿色建筑科技有限公司,91460107MA5U2E1Q1F,288,E 非目标/对照组池,非目标,独立法人,海口登记,省内迁入/外设,MA5,,,,建筑,,,,,10
12947,海南弛梦信息科技有限公司,91460000MACKCCFN91,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
12948,海南骋杰科技有限责任公司,91460000MACJR8R665,288,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
12949,海南诚至开金属制品业有限公司,91460000MAA8Y92Q83,288,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAA,,,,,,,,,16
12950,海南诚志信达工程勘察设计有限公司,91460000MACFXLLN1P,288,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
12951,海南诚悦星衍网络科技有限公司,91460000MAC1KNLC3G,288,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
12952,海南诚誉致远国际贸易有限公司,91460108MADFU3Y299,288,E 非目标/对照组池,非目标,独立法人,海口登记,省内迁入/外设,MAD,,,,贸易,,,,,10
12953,海南诚誉达劳务有限公司,91460108MAA9AA1T9A,288,E 非目标/对照组池,非目标,独立法人,海口登记,省内迁入/外设,MAA,,,,劳务,,,,,10
12954,海南诚毅建筑工程有限公司,91460000MA5TD0Y34T,288,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA5,,,,建筑,,,,,16
12955,海南诚意房产置业有限公司,91460200395176982T,288,E 非目标/对照组池,非目标,独立法人,三亚市/区登记,本地(三亚),旧版(2015前),,,,置业,,,,,16
12956,海南诚怡投资有限公司,91460000MAD99L865B,288,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAD,,,,,投资,,,纯投资/控股载体,4
12957,海南诚欣法律服务有限公司,91460000MA5U0EBG29,288,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA5,,,,法律|服务有限公司,,,,,16
12958,海南诚石建筑工程有限公司,91469027MADWCGR860,288,E 非目标/对照组池,非目标,独立法人,海南其他市县登记,省内迁入/外设,MAD,,,,建筑,,,,,10
12959,海南诚勤农业科技有限公司,91460108MADRXFGC6T,289,A 核心赛道-优先访谈,南繁种业,独立法人,海口登记,省内迁入/外设,MAD,农业科技,,,,,,,,60
12960,海南诚勤建筑工程有限公司,91460000MAE2EXDC1D,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,建筑,,,,,16
12961,海南诚民工程有限公司,91460000MADDXDKQ88,289,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
12962,海南诚迈云科技有限公司,91460000MAC2QQYY83,289,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
12963,海南诚朗贸易有限公司,91460000MABMGJNK6M,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA其他,,,,贸易,,,,,16
12964,海南诚开土石方工程有限公司,91460000MA7LRWPTXC,289,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MA7,,,,,,,,,16
12965,海南诚聚信息技术有限公司,91460000MAEF9JFW4X,289,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
12966,海南诚技建筑装饰工程有限公司,91460000MA5TU3FMXP,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA5,,,,装饰|建筑,,,,,16
12967,海南诚基房地产有限公司,91460000MA5TFPMU8J,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA5,,,,房地产,,,,,16
12968,海南诚汇新能源有限公司,91460204MACTFHQGXD,289,C 支撑/泛赛道-备选,科技配套,独立法人,三亚市/区登记,本地(三亚),MAC,,,新能源,,,,,,41
12969,海南诚福源实业有限公司,91460000MA5TQU4K53,289,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MA5,,,,,,,,,16
12970,海南诚达机械设备有限公司,91460000MACDD29M4E,289,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAC,,,,,,,,,16
12971,海南诚驰智能科技有限公司,91460000MA7FK4L66N,289,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MA7,,,,,,,,,16
12972,海南程映智造科技有限公司,91460000MAA98FNG5N,289,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAA,,,,,,,,,16
12973,海南程翌达建筑劳务有限公司,91460000MABRW7FQ3H,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA其他,,,,建筑|劳务,,,,,16
12974,海南程颐实业有限公司,91460200MA5RDGMD14,289,D 名称无行业信号,待判定,独立法人,三亚市/区登记,本地(三亚),MA5,,,,,,,,,16
12975,海南程建贸易有限公司,91460000MADJGCBT5L,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAD,,,,贸易,,,,,16
12976,海南程光置业投资有限公司,91460200MA5RDCK01E,289,E 非目标/对照组池,非目标,独立法人,三亚市/区登记,本地(三亚),MA5,,,,置业,投资,,,纯投资/控股载体,4
12977,海南程功科技有限公司,91460000MAK21XNG8L,289,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAK,,,,,,,,,16
12978,海南盛源未来贸易有限公司,91460000MAG11YNU7Y,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAG,,,,贸易,,,,,16
12979,海南盛源腾国际贸易有限公司,91460000MAEA2PFG7U,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,贸易,,,,,16
12980,海南盛源腾达科技有限公司,91460000MADB9RTC64,289,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAD,,,,,,,,,16
12981,海南盛源海洋科技有限公司,91460000MABXTTUK97,289,A 核心赛道-优先访谈,深海海洋,独立法人,海南省级登记,本地(省级),MA其他,,海洋,,,,,,,64
12982,海南盛营通投资有限公司,91460107MABXJCH44N,289,E 非目标/对照组池,非目标,独立法人,海口登记,省内迁入/外设,MA其他,,,,,投资,,,纯投资/控股载体,-2
12983,海南盛洋生物科技有限公司,91460000MA7LP8X58P,289,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MA7,,,,,,,,,16
12984,海南盛扬轩国际贸易有限公司,91460000MAE8N78995,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,贸易,,,,,16
12985,海南盛芯科技有限公司,91460000MAEPP2W35E,289,F 批量注册特征-单独成组,批量注册特征,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
12986,海南盛欣源投资有限公司,91460000MAEAJUQ29F,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,,投资,,,纯投资/控股载体,4
12987,海南盛欣南置业有限公司,91460000MAEBJ95Q5E,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,置业,,,,,16
12988,海南盛为农业科技有限公司,91460000MACK0QNA6W,289,A 核心赛道-优先访谈,南繁种业,独立法人,海南省级登记,本地(省级),MAC,农业科技,,,,,,,,66
12989,海南盛泰能源科技有限公司,91460000MA5TW34947,289,C 支撑/泛赛道-备选,科技配套,独立法人,海南省级登记,本地(省级),MA5,,,能源科技,,,,,,41
12990,海南盛泰汇亿投资有限公司,91460000MADBQ9XR89,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAD,,,,,投资,,,纯投资/控股载体,4
12991,海南盛世益丰供应链有限公司,91460000MABQ4X5473,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA其他,,,,供应链,,,,,16
12992,海南盛世医药有限责任公司,91460000MAC5J1GD85,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAC,,,,医药,,,,,16
12993,海南盛世新成投资合伙企业（有限合伙）,91460000MACFMA3K21,289,E 非目标/对照组池,非目标,合伙企业,海南省级登记,本地(省级),MAC,,,,,投资,,,合伙企业(常为持股/通道载体); 纯投资/控股载体,-18
12994,海南盛世未来科技有限公司,91460000MAA98848X0,289,D 名称无行业信号,泛科技无行业信号,独立法人,海南省级登记,本地(省级),MAA,,,,,,,,,16
12995,海南盛世通联合贸易有限公司,91460000MA7KWBPU73,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA7,,,,贸易,,,,,16
12996,海南盛世农耕农业科技有限公司,91460000MA5TXJE03P,289,A 核心赛道-优先访谈,南繁种业,独立法人,海南省级登记,本地(省级),MA5,农业科技,,,,,,,,66
12997,海南盛世康涂新材料科技发展有限公司,91460000MACQE5WT36,289,C 支撑/泛赛道-备选,科技配套,独立法人,海南省级登记,本地(省级),MAC,,,新材料,,,,,,41
12998,海南盛世玖安安全科技有限公司,91469027MA5TKMEY95,289,D 名称无行业信号,泛科技无行业信号,独立法人,海南其他市县登记,省内迁入/外设,MA5,,,,,,,,,10
12999,海南盛世九信投资有限公司,91460000MAE22JK558,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MAE,,,,,投资,,,纯投资/控股载体,4
13000,海南盛世金丰农业科技合伙企业（有限合伙）,91460000MAE3WLDT7C,289,B 核心赛道-需核实,南繁种业,合伙企业,海南省级登记,本地(省级),MAE,农业科技,,,,,,,合伙企业(常为持股/通道载体),44
13001,海南盛世汇联知识产权运营管理有限公司,91460000MAE46Y6XXC,289,D 名称无行业信号,待判定,独立法人,海南省级登记,本地(省级),MAE,,,,,,,,,16
13002,海南盛世恒基供应链有限公司,91460000MABPCLBJ81,289,E 非目标/对照组池,非目标,独立法人,海南省级登记,本地(省级),MA其他,,,,供应链,,,,,16
13003,海南盛世和香文化产业有限公司,91110105318130083W,289,E 非目标/对照组池,非目标,独立法人,省外登记(110105),省外迁入/外设,旧版(2015前),,,,文化,,,,首次登记在省外(迁入或外地主体设点),-2
13004,海南盛世汉诚传媒有限公司,91460200397980421J,290,E 非目标/对照组池,非目标,独立法人,三亚市/区登记,本地(三亚),旧版(2015前),,,,传媒,,,,,16
